año,trimestre,provincia,otros,"0,256 mbps","0,375 mbps","0,625 mbps","0,5 mbps","0,512 mbps","0,75 mbps",1 mbps,"1,2 mbps","1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps","6,7 mbps",3 mbps,"3,2 mbps","3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,"10,1 mbps","10,2 mbps","10,6 mbps",11 mbps,12 mbps,"12,3 mbps",13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,"20,5 mbps",21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,27 mbps,28 mbps,29 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,37 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,47 mbps,48 mbps,49 mbps,50 mbps,"50,1 mbps",51 mbps,"50,25 mbps",52 mbps,54 mbps,55 mbps,56 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,63 mbps,64 mbps,65 mbps,66 mbps,67 mbps,68 mbps,70 mbps,71 mbps,75 mbps,77 mbps,78 mbps,80 mbps,81 mbps,83 mbps,82 mbps,86 mbps,84 mbps,85 mbps,90 mbps,91 mbps,92 mbps,95 mbps,97 mbps,98 mbps,100 mbps,"100,1 mbps","100,25 mbps",105 mbps,109 mbps,110 mbps,120 mbps,122 mbps,125 mbps,126 mbps,127 mbps,128 mbps,130 mbps,131 mbps,134 mbps,137 mbps,140 mbps,145 mbps,150 mbps,155 mbps,157 mbps,158 mbps,160 mbps,164 mbps,165 mbps,180 mbps,200 mbps,203 mbps,205 mbps,212 mbps,220 mbps,225 mbps,234 mbps,240 mbps,246 mbps,250 mbps,256 mbps,270 mbps,275 mbps,300 mbps,320 mbps,325 mbps,330 mbps,340 mbps,350 mbps,380 mbps,384 mbps,400 mbps,450 mbps,473 mbps,480 mbps,500 mbps,512 mbps,520 mbps,540 mbps,600 mbps,640 mbps,680 mbps,700 mbps,768 mbps,800 mbps,850 mbps,900 mbps,945 mbps,950 mbps,999 mbps,1000 mbps,1024 mbps,1075 mbps,1536 mbps,2000 mbps,2048 mbps,2529 mbps,3072 mbps,4000 mbps,5000 mbps,5125 mbps,6000 mbps,7000 mbps,8000 mbps,10000 mbps
2024.0,1.0,Buenos Aires,125.147,18.0,0.0,0.0,25.815,169.0,4.611,17.899,0.0,0.0,141.0,19.52,0.0,21.0,0.0,43.554,0.0,0.0,41.735,13.365,83.0,27.327,75.439,0.0,11.286,53.0,63.826,688.0,157.372,0.0,0.0,0.0,10.0,21.114,0.0,238.0,149.0,94.414,231.0,2.0,1.08,0.0,124.54,0.0,2.0,1.0,20.0,106.0,42.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.651,1.611,16.0,0.0,1.373,30.0,0.0,0.0,0.0,5.574,9.0,0.0,0.0,0.0,659.0,1.0,504.344,0.0,1.0,0.0,0.0,0.0,255.0,0.0,0.0,59.0,75.495,78.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,7.238,0.0,1.599,0.0,0.0,9.092,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,865.122,0.0,0.0,14.0,0.0,0.0,496.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.778,28.0,0.0,0.0,1.211,0.0,0.0,0.0,7.739,0.0,3.0,1.0,0.0,0.0,0.0,938.0,41.0,258.0,15.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,0.0,0.0,5.0,149.68,663.0,0.0,0.0,12.163,0.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,26.0,156.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Capital Federal,0.0,31.0,0.0,0.0,451.0,34.0,1.307,4.111,0.0,0.0,0.0,249.0,0.0,0.0,0.0,3.971,0.0,0.0,11.975,994.0,0.0,3.547,9.017,0.0,7.0,0.0,16.864,3.0,34.541,0.0,0.0,0.0,5.0,92.0,0.0,0.0,0.0,29.73,5.0,0.0,0.0,0.0,7.537,0.0,1.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.579,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,66.357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.091,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.6,0.0,0.0,0.0,0.0,1.0,30.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,147.085,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.301,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.442,0.0,0.0,1.0,553.467,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,86.44,0.0,0.0,0.0,372.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,68.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Catamarca,70.0,0.0,0.0,0.0,34.0,37.0,0.0,176.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,1.644,0.0,0.0,0.0,1.0,0.0,332.0,780.0,0.0,0.0,0.0,0.0,0.0,3.424,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.901,0.0,0.0,0.0,0.0,2.272,0.0,0.0,0.0,0.0,914.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Chaco,3.816,0.0,0.0,0.0,234.0,2.0,0.0,416.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,2.925,0.0,0.0,167.0,385.0,0.0,5.115,4.784,0.0,106.0,0.0,700.0,1.0,8.237,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,3.421,0.0,0.0,0.0,0.0,1.975,0.0,0.0,0.0,0.0,0.0,3.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.941,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,23.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Chubut,16.64,8.0,0.0,0.0,69.0,34.0,836.0,247.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,5.642,0.0,0.0,11.441,6.185,0.0,4.369,14.321,0.0,76.0,0.0,13.374,21.0,18.414,0.0,0.0,0.0,1.0,5.603,0.0,0.0,56.0,13.739,141.0,0.0,0.0,0.0,3.484,0.0,0.0,0.0,0.0,8.047,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,190.0,0.0,31.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Córdoba,14.71,2.0,0.0,0.0,87.0,10.0,83.0,7.973,0.0,0.0,7.0,7.589,18.0,133.0,0.0,25.408,0.0,3.0,4.897,10.133,0.0,8.411,53.772,5.0,1.818,0.0,10.313,714.0,74.948,18.0,53.0,0.0,88.0,7.337,15.0,19.0,9.0,19.975,134.0,0.0,58.0,0.0,19.378,1.0,0.0,0.0,0.0,2.0,23.046,311.0,0.0,13.0,0.0,0.0,0.0,0.0,6.694,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.368,0.0,0.0,0.0,0.0,0.0,0.0,242.593,402.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.368,1.0,16.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.929,21.0,0.0,0.0,5.047,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024.0,1.0,Corrientes,6.242,0.0,0.0,0.0,10.0,57.0,118.0,2.572,0.0,0.0,0.0,1.721,0.0,0.0,0.0,5.092,0.0,0.0,480.0,1.718,0.0,2.751,6.875,0.0,0.0,0.0,4.89,0.0,11.64,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.673,3.548,0.0,0.0,0.0,2.451,0.0,0.0,0.0,0.0,0.0,1.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.834,0.0,0.0,0.0,0.0,0.0,0.0,31.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.081,0.0,0.0,0.0,0.0,0.0,1.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,25.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Entre Ríos,13.975,1.0,0.0,0.0,20.0,86.0,113.0,4.177,0.0,0.0,0.0,4.821,0.0,0.0,0.0,6.815,0.0,0.0,390.0,2.334,0.0,5.417,14.797,0.0,358.0,0.0,2.399,0.0,48.69,0.0,0.0,0.0,0.0,1.486,0.0,0.0,0.0,5.069,1.0,0.0,0.0,0.0,9.566,0.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.813,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,51.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Formosa,302.0,1.0,0.0,0.0,49.0,35.0,0.0,158.0,0.0,0.0,0.0,1.447,0.0,0.0,0.0,10.284,0.0,0.0,0.0,3.296,0.0,2.059,5.047,0.0,108.0,0.0,162.0,0.0,10.654,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.172,0.0,0.0,0.0,0.0,2.964,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Jujuy,1.97,0.0,0.0,0.0,26.0,32.0,0.0,1.268,0.0,0.0,0.0,1.637,0.0,0.0,0.0,2.959,0.0,0.0,0.0,2.889,0.0,5.128,2.351,0.0,10.0,0.0,946.0,0.0,10.327,0.0,0.0,0.0,0.0,23.495,0.0,0.0,0.0,362.0,0.0,0.0,4.0,0.0,4.687,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,200.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,La Pampa,1.599,3.0,0.0,0.0,6.0,62.0,143.0,1.276,0.0,0.0,185.0,2.312,0.0,0.0,0.0,6.114,0.0,0.0,2.327,2.454,0.0,2.198,29.499,0.0,516.0,0.0,1.562,0.0,15.195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.102,0.0,0.0,0.0,0.0,10.118,0.0,0.0,0.0,0.0,0.0,1.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,23.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.863,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,La Rioja,0.0,0.0,0.0,0.0,9.0,9.0,0.0,407.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,2.0,0.0,180.0,742.0,0.0,0.0,0.0,85.0,0.0,1.481,0.0,0.0,0.0,22.0,15.442,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,9.019,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Mendoza,5.566,2.0,0.0,0.0,86.0,16.0,737.0,2.208,0.0,0.0,1.348,3.081,0.0,0.0,0.0,4.179,0.0,0.0,10.699,1.584,0.0,1.108,13.894,0.0,13.0,0.0,10.78,1.251,8.856,0.0,0.0,0.0,0.0,4.467,0.0,0.0,0.0,19.102,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,626.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.012,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,111.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,1.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Misiones,8.526,0.0,0.0,0.0,47.0,4.0,0.0,3.173,0.0,0.0,0.0,11.019,0.0,0.0,0.0,3.874,0.0,0.0,4.0,1.705,0.0,3.17,7.11,0.0,7.855,0.0,29.0,0.0,18.485,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,1.227,0.0,0.0,0.0,0.0,8.468,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,28.0,0.0,0.0,0.0,0.0,37.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.195,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,25.109,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.418,0.0,0.0,0.0,1.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Neuquén,20.168,1.0,0.0,0.0,62.0,73.0,458.0,539.0,0.0,0.0,0.0,1.626,0.0,0.0,0.0,5.303,0.0,0.0,10.737,1.438,0.0,7.821,8.457,0.0,246.0,0.0,6.119,0.0,7.117,0.0,0.0,0.0,0.0,3.775,0.0,0.0,1.0,5.148,0.0,0.0,0.0,0.0,1.567,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,8.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1.0,Río Negro,15.576,1.0,0.0,0.0,36.0,75.0,501.0,534.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,5.428,0.0,0.0,7.796,727.0,0.0,2.135,8.737,0.0,0.0,0.0,11.085,1.0,6.555,0.0,0.0,0.0,18.0,1.64,0.0,0.0,0.0,9.894,0.0,0.0,3.0,0.0,5.636,0.0,0.0,0.0,0.0,0.0,7.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.244,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,16.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,10.057,0.0,0.0,0.0,0.0,0.0,22.385,0.0,0.0,0.0,0.0,0.0,233.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,17.629,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,40.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
